[2025-12-19 17:57:07.855336] Comen ant entrenament de la xarxa.
Neurones d'entrada: 2
Neurones de capes ocultes: 16
Capes ocultes: 2
Neurones de sortida: 1
Taxa d'aprenentatge: 0.001
Deca ment de pesos: 0.0001
Funci  de p rdua: Binary Cross Entropy Loss
Optimitzador: Adam
 poques: 200
[2025-12-19 17:57:08.142993]  poca 01   train loss: 0.4540   val loss: 0.4140
 poca 125   train loss: 0.1135   val loss: 0.0670
 poca 126   train loss: 0.0896   val loss: 0.0668
 poca 127   train loss: 0.0677   val loss: 0.0664
 poca 128   train loss: 0.0675   val loss: 0.0665
 poca 129   train loss: 0.0392   val loss: 0.0658
 poca 130   train loss: 0.0582   val loss: 0.0662
 poca 131   train loss: 0.0583   val loss: 0.0657
 poca 132   train loss: 0.1124   val loss: 0.0655
 poca 133   train loss: 0.0895   val loss: 0.0651
 poca 134   train loss: 0.0614   val loss: 0.0656
 poca 135   train loss: 0.1010   val loss: 0.0648
 poca 136   train loss: 0.1004   val loss: 0.0659
 poca 137   train loss: 0.1025   val loss: 0.0644
 poca 138   train loss: 0.0497   val loss: 0.0643
 poca 139   train loss: 0.0793   val loss: 0.0640
 poca 140   train loss: 0.0490   val loss: 0.0639
 poca 141   train loss: 0.1013   val loss: 0.0637
 poca 142   train loss: 0.0632   val loss: 0.0637
 poca 143   train loss: 0.1150   val loss: 0.0638
 poca 144   train loss: 0.1005   val loss: 0.0636
 poca 145   train loss: 0.0724   val loss: 0.0640
 poca 146   train loss: 0.1009   val loss: 0.0634
 poca 147   train loss: 0.0298   val loss: 0.0634
 poca 148   train loss: 0.0936   val loss: 0.0636
 poca 149   train loss: 0.0522   val loss: 0.0630
 poca 150   train loss: 0.0602   val loss: 0.0628
 poca 151   train loss: 0.0789   val loss: 0.0630
 poca 152   train loss: 0.0673   val loss: 0.0634
 poca 153   train loss: 0.0769   val loss: 0.0630
 poca 154   train loss: 0.0879   val loss: 0.0630
 poca 155   train loss: 0.0571   val loss: 0.0628
 poca 156   train loss: 0.1332   val loss: 0.0639
 poca 157   train loss: 0.0524   val loss: 0.0624
 poca 158   train loss: 0.1009   val loss: 0.0626
 poca 159   train loss: 0.0787   val loss: 0.0629
 poca 160   train loss: 0.1215   val loss: 0.0629
 poca 161   train loss: 0.0821   val loss: 0.0624
 poca 162   train loss: 0.0712   val loss: 0.0626
 poca 163   train loss: 0.0415   val loss: 0.0622
 poca 164   train loss: 0.1079   val loss: 0.0621
 poca 165   train loss: 0.0795   val loss: 0.0621
 poca 166   train loss: 0.0219   val loss: 0.0624
 poca 167   train loss: 0.0410   val loss: 0.0620
 poca 168   train loss: 0.0670   val loss: 0.0620
 poca 169   train loss: 0.0493   val loss: 0.0622
 poca 170   train loss: 0.0573   val loss: 0.0624
 poca 171   train loss: 0.1031   val loss: 0.0621
 poca 172   train loss: 0.0706   val loss: 0.0622
 poca 173   train loss: 0.0655   val loss: 0.0618
 poca 174   train loss: 0.0815   val loss: 0.0620
 poca 175   train loss: 0.0727   val loss: 0.0618
 poca 176   train loss: 0.0309   val loss: 0.0617
 poca 177   train loss: 0.0913   val loss: 0.0630
 poca 178   train loss: 0.0827   val loss: 0.0619
 poca 179   train loss: 0.0732   val loss: 0.0622
 poca 180   train loss: 0.0782   val loss: 0.0617
 poca 181   train loss: 0.0334   val loss: 0.0620
 poca 182   train loss: 0.0503   val loss: 0.0618
 poca 183   train loss: 0.0484   val loss: 0.0618
 poca 184   train loss: 0.0648   val loss: 0.0616
 poca 185   train loss: 0.0489   val loss: 0.0622
 poca 186   train loss: 0.0339   val loss: 0.0621
 poca 187   train loss: 0.0952   val loss: 0.0620
 poca 188   train loss: 0.0605   val loss: 0.0615
 poca 189   train loss: 0.0663   val loss: 0.0614
 poca 190   train loss: 0.0636   val loss: 0.0614
 poca 191   train loss: 0.0565   val loss: 0.0615
 poca 192   train loss: 0.0800   val loss: 0.0621
 poca 193   train loss: 0.0639   val loss: 0.0615
 poca 194   train loss: 0.0615   val loss: 0.0623
 poca 195   train loss: 0.0490   val loss: 0.0612
 poca 196   train loss: 0.0755   val loss: 0.0615
 poca 197   train loss: 0.1172   val loss: 0.0620
 poca 198   train loss: 0.0926   val loss: 0.0614
 poca 199   train loss: 0.0595   val loss: 0.0614
 poca 200   train loss: 0.0739   val loss: 0.0616
 poca 201   train loss: 0.0532   val loss: 0.0611
 poca 202   train loss: 0.0580   val loss: 0.0617
 poca 203   train loss: 0.0535   val loss: 0.0616
 poca 204   train loss: 0.1128   val loss: 0.0617
 poca 205   train loss: 0.1499   val loss: 0.0611
 poca 206   train loss: 0.1008   val loss: 0.0614
 poca 207   train loss: 0.0655   val loss: 0.0613
 poca 208   train loss: 0.0849   val loss: 0.0613
 poca 209   train loss: 0.0812   val loss: 0.0612
 poca 210   train loss: 0.0438   val loss: 0.0611
 poca 211   train loss: 0.0687   val loss: 0.0612
 poca 212   train loss: 0.0810   val loss: 0.0612
 poca 213   train loss: 0.0820   val loss: 0.0612
 poca 214   train loss: 0.0438   val loss: 0.0610
 poca 215   train loss: 0.0819   val loss: 0.0612
 poca 216   train loss: 0.0639   val loss: 0.0612
 poca 217   train loss: 0.0554   val loss: 0.0615
 poca 218   train loss: 0.0778   val loss: 0.0615
 poca 219   train loss: 0.1029   val loss: 0.0610
 poca 220   train loss: 0.0209   val loss: 0.0613
 poca 221   train loss: 0.0633   val loss: 0.0618
 poca 222   train loss: 0.0372   val loss: 0.0609
 poca 223   train loss: 0.1198   val loss: 0.0611
 poca 224   train loss: 0.1460   val loss: 0.0614
 poca 225   train loss: 0.0782   val loss: 0.0609
 poca 226   train loss: 0.0985   val loss: 0.0612
 poca 227   train loss: 0.0940   val loss: 0.0610
 poca 228   train loss: 0.0677   val loss: 0.0623
 poca 229   train loss: 0.0950   val loss: 0.0610
 poca 230   train loss: 0.0327   val loss: 0.0613
 poca 231   train loss: 0.0533   val loss: 0.0621
 poca 232   train loss: 0.0357   val loss: 0.0612
 poca 233   train loss: 0.0790   val loss: 0.0608
 poca 234   train loss: 0.0801   val loss: 0.0614
 poca 235   train loss: 0.0422   val loss: 0.0608
 poca 236   train loss: 0.0835   val loss: 0.0610
 poca 237   train loss: 0.0377   val loss: 0.0612
 poca 238   train loss: 0.0412   val loss: 0.0611
 poca 239   train loss: 0.0402   val loss: 0.0615
 poca 240   train loss: 0.0647   val loss: 0.0610
 poca 241   train loss: 0.0427   val loss: 0.0609
 poca 242   train loss: 0.1191   val loss: 0.0610
 poca 243   train loss: 0.0514   val loss: 0.0623
 poca 244   train loss: 0.0922   val loss: 0.0607
 poca 245   train loss: 0.0717   val loss: 0.0608
 poca 246   train loss: 0.0800   val loss: 0.0607
 poca 247   train loss: 0.0611   val loss: 0.0608
 poca 248   train loss: 0.0746   val loss: 0.0613
 poca 249   train loss: 0.0537   val loss: 0.0608
 poca 250   train loss: 0.0654   val loss: 0.0610
 poca 251   train loss: 0.0899   val loss: 0.0609
 poca 252   train loss: 0.0812   val loss: 0.0615
 poca 253   train loss: 0.0632   val loss: 0.0612
 poca 254   train loss: 0.1008   val loss: 0.0609
 poca 255   train loss: 0.0694   val loss: 0.0608
 poca 256   train loss: 0.0553   val loss: 0.0611
 poca 257   train loss: 0.0930   val loss: 0.0610
 poca 258   train loss: 0.0849   val loss: 0.0617
 poca 259   train loss: 0.0738   val loss: 0.0607
 poca 260   train loss: 0.0620   val loss: 0.0611
 poca 261   train loss: 0.0492   val loss: 0.0612
 poca 262   train loss: 0.0595   val loss: 0.0610
 poca 263   train loss: 0.0719   val loss: 0.0609
 poca 264   train loss: 0.1065   val loss: 0.0612
 poca 265   train loss: 0.0834   val loss: 0.0608
 poca 266   train loss: 0.0352   val loss: 0.0613
 poca 267   train loss: 0.0957   val loss: 0.0610
 poca 268   train loss: 0.0885   val loss: 0.0608
 poca 269   train loss: 0.0395   val loss: 0.0608
 poca 270   train loss: 0.0331   val loss: 0.0605
 poca 271   train loss: 0.0423   val loss: 0.0607
 poca 272   train loss: 0.1170   val loss: 0.0610
 poca 273   train loss: 0.1255   val loss: 0.0611
 poca 274   train loss: 0.0419   val loss: 0.0611
 poca 275   train loss: 0.0817   val loss: 0.0606
 poca 276   train loss: 0.0674   val loss: 0.0607
 poca 277   train loss: 0.0177   val loss: 0.0612
 poca 278   train loss: 0.0642   val loss: 0.0612
 poca 279   train loss: 0.0679   val loss: 0.0611
 poca 280   train loss: 0.0992   val loss: 0.0609
 poca 281   train loss: 0.0742   val loss: 0.0606
 poca 282   train loss: 0.0317   val loss: 0.0609
 poca 283   train loss: 0.0464   val loss: 0.0605
 poca 284   train loss: 0.0752   val loss: 0.0610
 poca 285   train loss: 0.0419   val loss: 0.0611
 poca 286   train loss: 0.1121   val loss: 0.0606
 poca 287   train loss: 0.0357   val loss: 0.0610
 poca 288   train loss: 0.0306   val loss: 0.0608
 poca 289   train loss: 0.1148   val loss: 0.0613
 poca 290   train loss: 0.0908   val loss: 0.0611
 poca 291   train loss: 0.0975   val loss: 0.0606
 poca 292   train loss: 0.0436   val loss: 0.0607
 poca 293   train loss: 0.0693   val loss: 0.0608
 poca 294   train loss: 0.0477   val loss: 0.0608
 poca 295   train loss: 0.0628   val loss: 0.0609
 poca 296   train loss: 0.0449   val loss: 0.0610
 poca 297   train loss: 0.0649   val loss: 0.0605
 poca 298   train loss: 0.0616   val loss: 0.0608
 poca 299   train loss: 0.1248   val loss: 0.0614
 poca 300   train loss: 0.0607   val loss: 0.0605
Early stopping activat.
Test Loss: 0.0650, Percentatje d'encert: 92.2000%
Resumint l'entrenament des de l' poca 301
Taxa d'aprenentatge: 0.0001
Deca ment de pesos: 1e-05
 poca 301   train loss: 0.0557   val loss: 0.0806
 poca 302   train loss: 0.1026   val loss: 0.0805
 poca 303   train loss: 0.0421   val loss: 0.0812
 poca 304   train loss: 0.0734   val loss: 0.0799
 poca 305   train loss: 0.0368   val loss: 0.0797
 poca 306   train loss: 0.1187   val loss: 0.0812
 poca 307   train loss: 0.1174   val loss: 0.0810
 poca 308   train loss: 0.0780   val loss: 0.0805
 poca 309   train loss: 0.1047   val loss: 0.0801
 poca 310   train loss: 0.0738   val loss: 0.0803
 poca 311   train loss: 0.0603   val loss: 0.0803
 poca 312   train loss: 0.0339   val loss: 0.0798
 poca 313   train loss: 0.0488   val loss: 0.0807
 poca 314   train loss: 0.1127   val loss: 0.0802
 poca 315   train loss: 0.0859   val loss: 0.0804
 poca 316   train loss: 0.0647   val loss: 0.0804
 poca 317   train loss: 0.1167   val loss: 0.0800
 poca 318   train loss: 0.1132   val loss: 0.0800
 poca 319   train loss: 0.0682   val loss: 0.0798
 poca 320   train loss: 0.0377   val loss: 0.0801
 poca 321   train loss: 0.0437   val loss: 0.0805
 poca 322   train loss: 0.0333   val loss: 0.0802
 poca 323   train loss: 0.1230   val loss: 0.0803
 poca 324   train loss: 0.0355   val loss: 0.0800
 poca 325   train loss: 0.0930   val loss: 0.0798
 poca 326   train loss: 0.0644   val loss: 0.0817
 poca 327   train loss: 0.0815   val loss: 0.0810
 poca 328   train loss: 0.1132   val loss: 0.0802
 poca 329   train loss: 0.0608   val loss: 0.0805
 poca 330   train loss: 0.0496   val loss: 0.0800
 poca 331   train loss: 0.0646   val loss: 0.0796
 poca 332   train loss: 0.0375   val loss: 0.0811
 poca 333   train loss: 0.0725   val loss: 0.0805
 poca 334   train loss: 0.0228   val loss: 0.0807
 poca 335   train loss: 0.0708   val loss: 0.0813
 poca 336   train loss: 0.0711   val loss: 0.0797
 poca 337   train loss: 0.0665   val loss: 0.0811
 poca 338   train loss: 0.0843   val loss: 0.0801
 poca 339   train loss: 0.0732   val loss: 0.0796
 poca 340   train loss: 0.0644   val loss: 0.0819
 poca 341   train loss: 0.0820   val loss: 0.0806
 poca 342   train loss: 0.0894   val loss: 0.0800
 poca 343   train loss: 0.1235   val loss: 0.0810
 poca 344   train loss: 0.0323   val loss: 0.0802
 poca 345   train loss: 0.0417   val loss: 0.0805
 poca 346   train loss: 0.0431   val loss: 0.0810
 poca 347   train loss: 0.0773   val loss: 0.0808
 poca 348   train loss: 0.0739   val loss: 0.0806
 poca 349   train loss: 0.0497   val loss: 0.0805
 poca 350   train loss: 0.0573   val loss: 0.0802
 poca 351   train loss: 0.0690   val loss: 0.0802
 poca 352   train loss: 0.0984   val loss: 0.0795
 poca 353   train loss: 0.0350   val loss: 0.0805
 poca 354   train loss: 0.0999   val loss: 0.0803
 poca 355   train loss: 0.0636   val loss: 0.0799
 poca 356   train loss: 0.0621   val loss: 0.0803
 poca 357   train loss: 0.1151   val loss: 0.0796
 poca 358   train loss: 0.0930   val loss: 0.0800
 poca 359   train loss: 0.0862   val loss: 0.0802
 poca 360   train loss: 0.0752   val loss: 0.0803
 poca 361   train loss: 0.0887   val loss: 0.0799
 poca 362   train loss: 0.0418   val loss: 0.0795
 poca 363   train loss: 0.0485   val loss: 0.0801
 poca 364   train loss: 0.0647   val loss: 0.0796
 poca 365   train loss: 0.0452   val loss: 0.0812
 poca 366   train loss: 0.0645   val loss: 0.0804
 poca 367   train loss: 0.0660   val loss: 0.0797
 poca 368   train loss: 0.1111   val loss: 0.0805
 poca 369   train loss: 0.0769   val loss: 0.0808
 poca 370   train loss: 0.0627   val loss: 0.0793
 poca 371   train loss: 0.0907   val loss: 0.0804
 poca 372   train loss: 0.1117   val loss: 0.0792
 poca 373   train loss: 0.0610   val loss: 0.0795
 poca 374   train loss: 0.0598   val loss: 0.0789
 poca 375   train loss: 0.0967   val loss: 0.0794
 poca 376   train loss: 0.0898   val loss: 0.0798
 poca 377   train loss: 0.0542   val loss: 0.0787
 poca 378   train loss: 0.0533   val loss: 0.0794
 poca 379   train loss: 0.0370   val loss: 0.0793
 poca 380   train loss: 0.0408   val loss: 0.0794
 poca 381   train loss: 0.0794   val loss: 0.0791
 poca 382   train loss: 0.0811   val loss: 0.0788
 poca 383   train loss: 0.0425   val loss: 0.0784
 poca 384   train loss: 0.0704   val loss: 0.0779
 poca 385   train loss: 0.0895   val loss: 0.0787
 poca 386   train loss: 0.0474   val loss: 0.0781
 poca 387   train loss: 0.1546   val loss: 0.0774
 poca 388   train loss: 0.0452   val loss: 0.0781
 poca 389   train loss: 0.0384   val loss: 0.0780
 poca 390   train loss: 0.1157   val loss: 0.0781
 poca 391   train loss: 0.0561   val loss: 0.0773
 poca 392   train loss: 0.0498   val loss: 0.0771
 poca 393   train loss: 0.0637   val loss: 0.0778
 poca 394   train loss: 0.0698   val loss: 0.0772
 poca 395   train loss: 0.0802   val loss: 0.0773
 poca 396   train loss: 0.0433   val loss: 0.0778
 poca 397   train loss: 0.0818   val loss: 0.0775
 poca 398   train loss: 0.0487   val loss: 0.0775
 poca 399   train loss: 0.0675   val loss: 0.0771
 poca 400   train loss: 0.0294   val loss: 0.0766
 poca 401   train loss: 0.0408   val loss: 0.0765
 poca 402   train loss: 0.0549   val loss: 0.0770
 poca 403   train loss: 0.1160   val loss: 0.0765
 poca 404   train loss: 0.0595   val loss: 0.0768
 poca 405   train loss: 0.0408   val loss: 0.0762
 poca 406   train loss: 0.0422   val loss: 0.0773
 poca 407   train loss: 0.1099   val loss: 0.0763
 poca 408   train loss: 0.0702   val loss: 0.0769
 poca 409   train loss: 0.0549   val loss: 0.0763
 poca 410   train loss: 0.0110   val loss: 0.0764
 poca 411   train loss: 0.0382   val loss: 0.0770
 poca 412   train loss: 0.0544   val loss: 0.0761
 poca 413   train loss: 0.0259   val loss: 0.0762
 poca 414   train loss: 0.0796   val loss: 0.0776
 poca 415   train loss: 0.0753   val loss: 0.0771
 poca 416   train loss: 0.0678   val loss: 0.0759
 poca 417   train loss: 0.0614   val loss: 0.0757
 poca 418   train loss: 0.0962   val loss: 0.0764
 poca 419   train loss: 0.0441   val loss: 0.0765
 poca 420   train loss: 0.0332   val loss: 0.0758
 poca 421   train loss: 0.0508   val loss: 0.0762
 poca 422   train loss: 0.0431   val loss: 0.0755
 poca 423   train loss: 0.0739   val loss: 0.0755
 poca 424   train loss: 0.0556   val loss: 0.0752
 poca 425   train loss: 0.0626   val loss: 0.0765
 poca 426   train loss: 0.0230   val loss: 0.0757
 poca 427   train loss: 0.0626   val loss: 0.0754
 poca 428   train loss: 0.0646   val loss: 0.0750
 poca 429   train loss: 0.0993   val loss: 0.0762
 poca 430   train loss: 0.0837   val loss: 0.0756
 poca 431   train loss: 0.0770   val loss: 0.0771
 poca 432   train loss: 0.0615   val loss: 0.0753
 poca 433   train loss: 0.0512   val loss: 0.0772
 poca 434   train loss: 0.0500   val loss: 0.0758
 poca 435   train loss: 0.0517   val loss: 0.0771
 poca 436   train loss: 0.0658   val loss: 0.0759
 poca 437   train loss: 0.0534   val loss: 0.0751
 poca 438   train loss: 0.0308   val loss: 0.0747
 poca 439   train loss: 0.0335   val loss: 0.0749
 poca 440   train loss: 0.0249   val loss: 0.0760
 poca 441   train loss: 0.0977   val loss: 0.0748
 poca 442   train loss: 0.0347   val loss: 0.0754
 poca 443   train loss: 0.1430   val loss: 0.0760
 poca 444   train loss: 0.0499   val loss: 0.0752
 poca 445   train loss: 0.1055   val loss: 0.0746
 poca 446   train loss: 0.0606   val loss: 0.0757
 poca 447   train loss: 0.0322   val loss: 0.0747
 poca 448   train loss: 0.0548   val loss: 0.0751
 poca 449   train loss: 0.0439   val loss: 0.0746
 poca 450   train loss: 0.0535   val loss: 0.0750
 poca 451   train loss: 0.0744   val loss: 0.0763
 poca 452   train loss: 0.0388   val loss: 0.0745
 poca 453   train loss: 0.0723   val loss: 0.0749
 poca 454   train loss: 0.0525   val loss: 0.0752
 poca 455   train loss: 0.0663   val loss: 0.0764
 poca 456   train loss: 0.0449   val loss: 0.0739
 poca 457   train loss: 0.0540   val loss: 0.0749
 poca 458   train loss: 0.0595   val loss: 0.0739
 poca 459   train loss: 0.0749   val loss: 0.0742
 poca 460   train loss: 0.0490   val loss: 0.0745
 poca 461   train loss: 0.0658   val loss: 0.0754
 poca 462   train loss: 0.1039   val loss: 0.0741
 poca 463   train loss: 0.0449   val loss: 0.0743
 poca 464   train loss: 0.0743   val loss: 0.0749
 poca 465   train loss: 0.0863   val loss: 0.0740
 poca 466   train loss: 0.0647   val loss: 0.0738
 poca 467   train loss: 0.0387   val loss: 0.0754
 poca 468   train loss: 0.0447   val loss: 0.0740
 poca 469   train loss: 0.0328   val loss: 0.0740
 poca 470   train loss: 0.0747   val loss: 0.0741
 poca 471   train loss: 0.0522   val loss: 0.0742
 poca 472   train loss: 0.0614   val loss: 0.0738
 poca 473   train loss: 0.0613   val loss: 0.0735
 poca 474   train loss: 0.0474   val loss: 0.0743
 poca 475   train loss: 0.0531   val loss: 0.0746
 poca 476   train loss: 0.0550   val loss: 0.0738
 poca 477   train loss: 0.0363   val loss: 0.0738
 poca 478   train loss: 0.0317   val loss: 0.0738
 poca 479   train loss: 0.0662   val loss: 0.0754
 poca 480   train loss: 0.0636   val loss: 0.0749
 poca 481   train loss: 0.0885   val loss: 0.0758
 poca 482   train loss: 0.0387   val loss: 0.0736
 poca 483   train loss: 0.0680   val loss: 0.0747
 poca 484   train loss: 0.0495   val loss: 0.0747
 poca 485   train loss: 0.0294   val loss: 0.0741
 poca 486   train loss: 0.0861   val loss: 0.0740
 poca 487   train loss: 0.0701   val loss: 0.0737
 poca 488   train loss: 0.0745   val loss: 0.0732
 poca 489   train loss: 0.0329   val loss: 0.0735
 poca 490   train loss: 0.0886   val loss: 0.0737
 poca 491   train loss: 0.0097   val loss: 0.0749
 poca 492   train loss: 0.0796   val loss: 0.0738
 poca 493   train loss: 0.0632   val loss: 0.0735
 poca 494   train loss: 0.0562   val loss: 0.0731
 poca 495   train loss: 0.0401   val loss: 0.0736
 poca 496   train loss: 0.0504   val loss: 0.0736
 poca 497   train loss: 0.0818   val loss: 0.0733
 poca 498   train loss: 0.0455   val loss: 0.0742
 poca 499   train loss: 0.0645   val loss: 0.0730
 poca 500   train loss: 0.0596   val loss: 0.0733
